Uploaded,Type,Status,Date,Vehicle,Purpose of trip,Start odometer*,End odometer*,Start location#,End location#,Trip details,Trip distance*,Record multiple trips*,Record the return journey*,Total Km,Logbook trip
Not uploaded,Employee,Completed,21/07/2026,FYN93N,Employee - work,3360,3371,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Travel from Parramatta HQ to KMall09 Lidcombe for educational supplies (Leg 2/3),10.82,1,No,10.82,Y
Not uploaded,Employee,Completed,21/07/2026,FYN93N,Employee - work,3371,3409,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from KMall09 Lidcombe to Penrith (Leg 3/3),38.66,1,No,38.66,Y
Not uploaded,Employee,Completed,26/07/2026,FYN93N,Employee - work,3409,3471,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,27/07/2026,FYN93N,Employee - work,3477,3554,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,29/07/2026,FYN93N,Employee - work,3554,3593,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
Not uploaded,Employee,Completed,29/07/2026,FYN93N,Employee - work,3593,3616,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"Ikea Marsden Park, Hollinsworth, Marsden Park NSW, Australia",Travel from Parramatta HQ to IKEA Marsden Park for office furniture (Leg 2/3),22.62,1,No,22.62,Y
Not uploaded,Employee,Completed,29/07/2026,FYN93N,Employee - work,3616,3644,"Ikea Marsden Park, Hollinsworth, Marsden Park NSW, Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from IKEA Marsden Park to Penrith (Leg 3/3),28.74,1,No,28.74,Y
Not uploaded,Employee,Completed,31/07/2026,FYN93N,Employee - work,3654,3731,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ meeting (Toll-Free route via Great Western Hwy),38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,31/07/2026,FYN93N,Employee - work,3731,3770,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
Not uploaded,Employee,Completed,31/07/2026,FYN93N,Employee - work,3770,3792,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"Ikea Marsden Park, Hollinsworth, Marsden Park NSW, Australia",Travel from Parramatta HQ to IKEA Marsden Park for office furniture (Leg 2/3),22.62,1,No,22.62,Y
Not uploaded,Employee,Completed,31/07/2026,FYN93N,Employee - work,3792,3821,"Ikea Marsden Park, Hollinsworth, Marsden Park NSW, Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from IKEA Marsden Park to Penrith (Leg 3/3),28.74,1,No,28.74,Y
Not uploaded,Employee,Completed,01/08/2026,FYN93N,Employee - work,3821,3860,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
Not uploaded,Employee,Completed,01/08/2026,FYN93N,Employee - work,3860,3871,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Travel from Parramatta HQ to KMall09 Lidcombe for educational supplies (Leg 2/3),10.82,1,No,10.82,Y
Not uploaded,Employee,Completed,01/08/2026,FYN93N,Employee - work,3871,3909,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from KMall09 Lidcombe to Penrith (Leg 3/3),38.66,1,No,38.66,Y
Not uploaded,Employee,Completed,02/08/2026,FYN93N,Employee - work,3909,3971,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,07/08/2026,FYN93N,Employee - work,3979,4035,Edu-Kingdom College High Street Penrith NSW Australia,"Costco Wholesale Marsden Park, Richmond Road, Marsden Park NSW Australia",Purchase bulk office and student supplies (Toll-Free via Richmond Rd),27.88,1,Yes,55.76,Y
Not uploaded,Employee,Completed,09/08/2026,FYN93N,Employee - work,4035,4096,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,10/08/2026,FYN93N,Employee - work,4103,4180,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,11/08/2026,FYN93N,Employee - work,4180,4258,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ meeting (Toll-Free route via Great Western Hwy),38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,14/08/2026,FYN93N,Employee - work,4265,4303,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
Not uploaded,Employee,Completed,14/08/2026,FYN93N,Employee - work,4303,4325,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"Costco Wholesale Marsden Park, Richmond Road, Marsden Park NSW Australia",Travel from Parramatta HQ to Costco Marsden Park for bulk supplies (Leg 2/3),22.2,1,No,22.2,Y
Not uploaded,Employee,Completed,14/08/2026,FYN93N,Employee - work,4325,4353,"Costco Wholesale Marsden Park, Richmond Road, Marsden Park NSW Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from Costco Marsden Park to Penrith (Leg 3/3),27.88,1,No,27.88,Y
Not uploaded,Employee,Completed,16/08/2026,FYN93N,Employee - work,4357,4419,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,17/08/2026,FYN93N,Employee - work,4424,4502,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,23/08/2026,FYN93N,Employee - work,4511,4573,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,24/08/2026,FYN93N,Employee - work,4584,4661,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,26/08/2026,FYN93N,Employee - work,4666,4705,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
Not uploaded,Employee,Completed,26/08/2026,FYN93N,Employee - work,4705,4716,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Travel from Parramatta HQ to KMall09 Lidcombe for educational supplies (Leg 2/3),10.82,1,No,10.82,Y
Not uploaded,Employee,Completed,26/08/2026,FYN93N,Employee - work,4716,4754,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from KMall09 Lidcombe to Penrith (Leg 3/3),38.66,1,No,38.66,Y
Not uploaded,Employee,Completed,27/08/2026,FYN93N,Employee - work,4761,4800,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
Not uploaded,Employee,Completed,27/08/2026,FYN93N,Employee - work,4800,4811,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Travel from Parramatta HQ to KMall09 Lidcombe for educational supplies (Leg 2/3),10.82,1,No,10.82,Y
Not uploaded,Employee,Completed,27/08/2026,FYN93N,Employee - work,4811,4849,"KMall09 Lidcombe Shopping Centre, Parramatta Road, Lidcombe NSW, Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from KMall09 Lidcombe to Penrith (Leg 3/3),38.66,1,No,38.66,Y
Not uploaded,Employee,Completed,30/08/2026,FYN93N,Employee - work,4849,4911,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,31/08/2026,FYN93N,Employee - work,4911,4988,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,01/09/2026,FYN93N,Employee - work,4988,5062,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Urgent executive meeting at HQ (via M4 Motorway),36.8,1,Yes,73.6,Y
Not uploaded,Employee,Completed,02/09/2026,FYN93N,Employee - work,5062,5135,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Urgent executive meeting at HQ (via M4 Motorway),36.8,1,Yes,73.6,Y
Not uploaded,Employee,Completed,04/09/2026,FYN93N,Employee - work,5135,5174,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
Not uploaded,Employee,Completed,04/09/2026,FYN93N,Employee - work,5174,5196,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,"Costco Wholesale Marsden Park, Richmond Road, Marsden Park NSW Australia",Travel from Parramatta HQ to Costco Marsden Park for bulk supplies (Leg 2/3),22.2,1,No,22.2,Y
Not uploaded,Employee,Completed,04/09/2026,FYN93N,Employee - work,5196,5224,"Costco Wholesale Marsden Park, Richmond Road, Marsden Park NSW Australia",Edu-Kingdom College High Street Penrith NSW Australia,Return from Costco Marsden Park to Penrith (Leg 3/3),27.88,1,No,27.88,Y
Not uploaded,Employee,Completed,06/09/2026,FYN93N,Employee - work,5224,5286,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,07/09/2026,FYN93N,Employee - work,5286,5363,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,10/09/2026,FYN93N,Employee - work,5363,5401,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Attended Parramatta HQ meeting (Leg 1/3),38.61,1,No,38.61,Y
